Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
827913405,60,F,2,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,5478,2
827913406,22,F,5,Graduate,Married,CA,91750,yes,no,no,unknown,Businessman,97976,4
827913407,35,F,1,Unknown,Married,NY,91750,no,no,yes,telephone,Blue-collar,85637,3
827913408,43,F,4,Uneducated,Single,NJ,91750,yes,yes,no,cellular,Govt,33963,3
827913409,42,F,3,Graduate,Single,NJ,91750,no,yes,no,unknown,Govt,179511,1
827913410,29,M,0,High School,Single,FL,90302,no,no,no,cellular,Businessman,213074,1
827913411,67,M,0,High School,Single,NY,91750,no,no,no,unknown,Businessman,186278,5
827913412,60,M,3,High School,Single,FL,91750,yes,no,no,cellular,Businessman,108965,2
827913413,50,F,0,High School,Married,TX,91750,yes,no,no,cellular,Businessman,20896,2
827913414,36,F,5,Graduate,Married,NY,91750,no,yes,yes,cellular,Blue-collar,82952,3
827913415,66,M,5,Uneducated,Married,CA,91750,no,yes,no,telephone,White-collar,191834,2
827913416,67,F,0,High School,Single,NY,91750,yes,yes,no,cellular,Blue-collar,67684,1
827913417,72,M,1,Uneducated,Married,CA,91750,no,no,no,unknown,Retirees,45768,2
827913418,50,M,0,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,66971,3
827913419,65,F,1,Doctorate,Single,NJ,91750,no,no,no,cellular,Blue-collar,25838,3
827913420,29,F,0,Graduate,Single,CA,91750,no,no,no,cellular,Govt,227387,4
827913421,21,F,5,High School,Married,TX,91750,yes,yes,no,unknown,Selfemployeed,104043,3
827913422,58,M,0,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,194549,4
827913423,28,F,2,Graduate,Married,TX,91750,yes,yes,no,telephone,White-collar,194379,4
827913424,72,F,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Govt,137493,5
827913425,38,F,2,High School,Single,CA,91750,yes,no,no,cellular,Govt,28209,3
827913426,47,F,0,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,226339,4
827913427,38,F,1,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,54311,5
827913428,52,F,0,High School,Single,TX,91750,yes,no,no,unknown,Businessman,112848,3
827913429,69,F,4,Unknown,Married,NY,91750,no,yes,yes,cellular,White-collar,224598,2
827913430,52,F,4,High School,Married,TX,91750,yes,yes,yes,unknown,Businessman,201744,4
827913431,73,F,4,High School,Married,AZ,91750,no,yes,no,cellular,White-collar,98276,4
827913432,68,M,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,22980,3
827913433,65,F,0,High School,Married,NY,91750,no,no,no,unknown,Govt,55878,4
827913434,56,M,4,Graduate,Married,TX,91750,yes,no,no,unknown,Businessman,9875,5
827913435,56,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,67373,4
827913436,41,F,0,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,210155,1
827913437,66,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,55844,4
827913438,52,F,0,Post-Graduate,Single,FL,91750,yes,no,no,cellular,Retirees,51238,5
827913439,51,F,1,High School,Married,NJ,91750,no,yes,no,unknown,Govt,11833,5
827913440,57,M,3,High School,Single,FL,91750,no,yes,no,cellular,Selfemployeed,161680,2
827913441,36,F,0,Doctorate,Married,TX,91750,yes,no,no,cellular,White-collar,113532,5
827913442,66,F,2,Uneducated,Single,TX,91750,yes,no,no,telephone,Selfemployeed,232645,5
827913443,66,M,1,Uneducated,Single,CT,91750,no,no,no,cellular,Businessman,196177,1
827913444,34,F,5,High School,Married,TX,91750,no,no,no,cellular,White-collar,164839,5
827913445,44,M,1,High School,Single,NY,91750,no,no,no,cellular,White-collar,57623,3
827913446,45,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,White-collar,184507,2
827913447,66,F,5,Uneducated,Single,FL,91750,yes,yes,no,cellular,Govt,193230,3
827913448,71,F,2,High School,Married,TX,91750,yes,no,no,cellular,White-collar,179537,1
827913449,55,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Blue-collar,225297,3
827913450,37,F,2,High School,Married,NY,91750,no,no,no,telephone,Businessman,35513,2
827913451,66,F,4,High School,Single,FL,91750,no,no,no,unknown,Blue-collar,67757,3
827913452,62,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Retirees,157349,4
827913453,65,M,2,Unknown,Single,CA,91750,yes,no,no,telephone,Blue-collar,190908,3
827913454,24,F,4,Graduate,Married,IA,91750,yes,yes,yes,telephone,Govt,109897,4
827913455,31,M,0,Unknown,Single,AK,91750,no,no,no,unknown,Selfemployeed,58822,1
827913456,67,F,1,High School,Married,TX,91750,no,yes,yes,cellular,Govt,53967,5
827913457,35,F,0,Doctorate,Married,CT,91750,yes,yes,no,cellular,Govt,2809,1
827913458,50,M,0,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,237306,3
827913459,44,F,5,Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,92510,5
827913460,22,F,4,High School,Single,NJ,91750,yes,no,no,cellular,Blue-collar,44655,5
827913461,63,F,4,High School,Single,TX,91750,no,yes,no,cellular,Retirees,130127,4
827913462,54,M,2,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,27537,3
827913463,43,M,2,Post-Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,137722,4
827913464,51,M,4,Post-Graduate,Single,VA,91750,no,yes,no,cellular,White-collar,51378,3
827913465,57,M,3,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,230457,4
827913466,33,M,5,Post-Graduate,Single,NY,91750,no,yes,no,cellular,Govt,18424,5
827913467,53,F,5,Uneducated,Single,NY,91750,yes,yes,yes,unknown,Blue-collar,21437,3
827913468,27,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,184588,3
827913469,52,F,5,Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,143921,4
827913470,27,M,0,Graduate,Unknown,FL,91750,yes,yes,no,unknown,Selfemployeed,130628,1
827913471,62,F,2,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,61167,4
827913472,58,M,2,Graduate,Single,CA,91750,no,no,no,cellular,Govt,216910,1
827913473,72,F,3,Unknown,Married,TX,91750,no,no,no,cellular,White-collar,38288,5
827913474,64,M,4,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,51423,5
827913475,33,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,10575,3
827913476,44,F,2,Doctorate,Single,MN,91750,no,yes,yes,cellular,Businessman,104275,4
827913477,48,F,3,Uneducated,Unknown,FL,91750,no,no,no,unknown,White-collar,108566,5
827913478,52,M,5,High School,Single,FL,91750,yes,no,no,cellular,Selfemployeed,211710,2
827913479,63,M,2,High School,Unknown,CA,91750,no,no,yes,cellular,Blue-collar,35807,3
827913480,38,M,3,Post-Graduate,Married,NY,91750,yes,yes,yes,unknown,Selfemployeed,133235,5
827913481,54,F,1,Graduate,Single,TX,91750,no,no,no,cellular,White-collar,167968,1
827913482,68,F,1,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,106687,1
827913483,54,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Businessman,58235,1
827913484,71,M,3,Graduate,Single,CA,91750,yes,no,no,unknown,Businessman,31712,4
827913485,58,M,2,High School,Married,CA,91750,no,yes,no,telephone,Blue-collar,47661,3
827913486,21,M,3,Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,238086,4
827913487,63,F,4,High School,Single,CA,91750,yes,yes,no,cellular,Retirees,109676,5
827913488,70,F,3,Graduate,Unknown,FL,91750,no,yes,no,telephone,Govt,27373,1
827913489,62,F,3,High School,Single,NY,91750,no,yes,no,cellular,White-collar,59643,1
827913490,51,F,2,High School,Married,CA,91750,yes,no,no,cellular,White-collar,8117,3
827913491,70,F,3,Uneducated,Single,TX,91750,yes,no,no,unknown,Businessman,218485,2
827913492,21,F,2,Graduate,Unknown,TX,91750,no,no,no,cellular,White-collar,2654,2
827913493,71,M,2,Graduate,Single,CA,91750,yes,no,yes,cellular,Selfemployeed,47424,2
827913494,36,F,0,Unknown,Single,CA,91750,no,yes,no,unknown,White-collar,153694,4
827913495,59,M,2,Uneducated,Married,TX,91750,no,no,no,cellular,Selfemployeed,94546,4
827913496,35,F,3,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,230119,3
827913497,53,F,1,High School,Single,SC,91750,yes,no,no,cellular,Businessman,236461,5
827913498,43,F,4,Uneducated,Single,TX,91750,yes,no,no,cellular,Businessman,11959,2
827913499,73,M,3,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,10691,2
827913500,61,F,5,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,183805,5
827913501,54,F,3,Graduate,Single,TX,91750,yes,no,no,cellular,White-collar,227364,2
827913502,37,F,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,213492,5
827913503,45,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,210072,2
827913504,62,M,1,Uneducated,Single,FL,91750,no,no,no,cellular,White-collar,122728,4
827913505,26,F,3,High School,Married,CA,91750,yes,no,no,cellular,Selfemployeed,51255,4
827913506,51,F,5,Graduate,Single,NJ,91750,no,yes,no,telephone,Retirees,9552,3
827913507,25,F,2,Unknown,Single,NJ,91750,no,no,no,cellular,Blue-collar,116690,1
827913508,60,F,1,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,233529,5
827913509,60,F,1,High School,Unknown,NY,91750,yes,yes,yes,cellular,Selfemployeed,197619,1
827913510,50,F,3,Graduate,Married,IL,91750,yes,yes,no,cellular,Blue-collar,71732,4
827913511,25,M,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,61450,2
827913512,32,M,1,High School,Single,CA,91750,no,yes,yes,cellular,White-collar,137813,2
827913513,27,F,4,Graduate,Married,NY,91750,no,no,no,unknown,Businessman,129011,4
827913514,65,M,2,Unknown,Single,FL,91750,no,yes,no,unknown,Retirees,39050,2
827913515,33,M,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,76852,2
827913516,69,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Govt,172887,4
827913517,24,F,2,High School,Married,TX,91750,no,no,no,cellular,White-collar,77014,1
827913518,70,M,0,Unknown,Single,TX,91750,yes,yes,no,cellular,Govt,108546,5
827913519,62,M,2,Graduate,Single,NY,91750,no,yes,no,cellular,Retirees,197267,3
827913520,23,M,4,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,228338,5
827913521,32,F,0,Unknown,Single,TX,91750,no,yes,no,cellular,Businessman,39898,5
827913522,21,M,3,Graduate,Married,CA,91750,no,no,yes,cellular,Businessman,106355,2
827913523,47,F,0,Uneducated,Unknown,FL,91750,yes,no,no,unknown,Selfemployeed,184486,3
827913524,63,F,4,High School,Married,TX,91750,no,yes,no,cellular,Businessman,125048,4
827913525,70,F,4,Graduate,Single,CA,91750,no,no,yes,unknown,Selfemployeed,56051,1
827913526,33,F,4,Graduate,Married,NV,91750,no,no,no,unknown,White-collar,37704,3
827913527,37,F,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,93631,3
827913528,28,F,0,Graduate,Single,CA,91750,yes,no,yes,cellular,White-collar,159857,4
827913529,52,F,4,Uneducated,Married,FL,91750,no,no,no,cellular,Govt,215393,5
827913530,40,F,5,Unknown,Single,TX,91750,no,no,no,cellular,Govt,127466,5
827913531,71,M,0,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,89580,3
827913532,37,F,5,Graduate,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,230333,3
827913533,54,M,0,Uneducated,Married,NY,91750,yes,yes,no,cellular,Businessman,214533,5
827913534,55,F,3,Graduate,Married,NY,91750,no,yes,no,unknown,White-collar,168677,5
827913535,55,M,5,High School,Single,NJ,91750,no,yes,yes,cellular,Selfemployeed,15300,4
827913536,58,M,3,Graduate,Married,CA,91750,no,yes,no,telephone,Retirees,224466,1
827913537,62,F,3,Uneducated,Single,WA,91750,yes,yes,yes,cellular,Govt,47707,1
827913538,44,F,5,Graduate,Single,TX,91750,no,no,no,cellular,Govt,94400,5
827913539,38,F,1,Graduate,Single,CA,91750,yes,yes,no,unknown,Govt,101509,3
827913540,70,M,1,Graduate,Married,FL,91750,yes,no,no,cellular,Govt,158569,4
827913541,66,F,3,Post-Graduate,Single,FL,91750,no,no,no,telephone,Selfemployeed,155845,4
827913542,68,F,4,Graduate,Married,TX,91750,no,yes,yes,cellular,Businessman,92690,1
827913543,59,F,2,Unknown,Single,FL,91750,no,no,no,cellular,Selfemployeed,122096,5
827913544,53,M,5,Uneducated,Married,NJ,91750,yes,no,yes,cellular,Selfemployeed,36966,3
827913545,69,F,1,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,61347,3
827913546,43,M,2,High School,Single,CA,91750,no,yes,no,cellular,Selfemployeed,193830,3
827913547,45,F,1,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,198251,3
827913548,57,M,0,Graduate,Married,TX,91750,no,no,no,unknown,White-collar,144747,2
827913549,47,F,4,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,125471,3
827913550,21,M,1,Graduate,Married,CA,91750,no,yes,no,unknown,Govt,137738,1
827913551,41,F,0,High School,Unknown,CA,91750,no,yes,no,cellular,Govt,24050,2
827913552,69,M,4,High School,Single,FL,91750,no,no,no,telephone,Govt,6478,1
827913553,30,F,5,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,181635,4
827913554,51,M,1,Uneducated,Unknown,NY,91750,yes,no,no,telephone,Businessman,163993,3
827913555,64,M,4,High School,Married,TX,91750,yes,yes,no,cellular,Govt,99873,3
827913556,45,F,1,Uneducated,Married,NV,91750,yes,yes,no,unknown,Businessman,43025,4
827913557,40,F,3,Graduate,Single,NY,90250,yes,no,yes,cellular,Selfemployeed,131219,1
827913558,22,F,1,High School,Single,MI,91750,no,no,yes,cellular,Retirees,197764,4
827913559,68,M,1,High School,Married,FL,91750,yes,no,no,unknown,Selfemployeed,204950,4
827913560,35,M,0,High School,Married,NY,91750,no,no,no,cellular,Blue-collar,47086,5
827913561,48,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Retirees,132542,5
827913562,33,F,2,Graduate,Single,NY,90266,yes,no,no,telephone,Selfemployeed,224563,1
827913563,70,F,4,Uneducated,Unknown,CA,91750,yes,yes,no,telephone,Selfemployeed,119994,1
827913564,72,M,2,Unknown,Married,NY,91750,no,yes,no,cellular,Govt,35205,5
827913565,34,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,103525,2
827913566,70,M,3,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,149030,2
827913567,22,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Retirees,18304,5
827913568,54,M,3,Uneducated,Unknown,NY,91750,no,yes,no,cellular,Businessman,94810,2
827913569,55,M,0,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,144544,3
827913570,57,M,0,Uneducated,Married,TX,91750,no,no,no,cellular,Govt,232754,3
827913571,45,F,4,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,123572,2
827913572,68,M,3,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,196250,1
827913573,35,F,2,Uneducated,Single,TX,91750,yes,no,no,cellular,Govt,114428,4
827913574,32,F,4,High School,Married,FL,91750,no,no,yes,cellular,Selfemployeed,91044,3
827913575,29,M,0,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,181765,3
827913576,51,F,1,Doctorate,Single,TX,91750,yes,no,no,cellular,Govt,9683,2
827913577,34,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,4310,4
827913578,49,F,4,High School,Married,CA,91750,yes,yes,no,telephone,Selfemployeed,52205,5
827913579,73,M,0,Post-Graduate,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,101629,2
827913580,68,F,4,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,43788,4
827913581,63,M,0,Unknown,Single,NY,91750,yes,no,no,unknown,Selfemployeed,194981,4
827913582,58,F,3,Unknown,Married,CA,91750,yes,no,yes,cellular,Blue-collar,1561,4
827913583,62,F,1,Unknown,Single,NY,91750,yes,no,no,unknown,Retirees,221069,4
827913584,28,F,2,Uneducated,Married,NV,91750,yes,no,no,unknown,Retirees,192656,1
827913585,68,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,White-collar,52073,2
827913586,23,F,2,Graduate,Married,TX,91750,no,no,no,unknown,Blue-collar,220513,1
827913587,22,M,4,Graduate,Married,FL,91750,no,yes,no,unknown,Businessman,174150,4
827913588,36,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Blue-collar,208439,5
827913589,39,F,2,Graduate,Single,FL,91750,no,no,yes,cellular,White-collar,60806,1
827913590,50,M,5,High School,Single,TX,91750,no,no,no,unknown,Businessman,165626,3
827913591,61,F,4,Uneducated,Married,CA,91750,no,no,no,cellular,White-collar,33680,4
827913592,36,M,0,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,78478,1
827913593,51,F,3,Uneducated,Married,FL,91750,no,no,no,telephone,Selfemployeed,13145,1
827913594,48,M,0,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,189321,4
827913595,24,M,3,High School,Single,CA,91750,yes,no,no,cellular,Retirees,65152,2
827913596,30,M,1,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,37711,2
827913597,71,M,2,Graduate,Single,NJ,91750,no,yes,no,cellular,White-collar,203118,4
827913598,65,F,0,High School,Married,NY,91750,no,no,no,cellular,Businessman,183213,3
827913599,38,F,0,Unknown,Unknown,TX,91750,no,yes,no,cellular,Businessman,207258,5
827913600,67,F,2,Graduate,Married,NY,90275,yes,yes,no,cellular,Selfemployeed,64227,5
827913601,52,F,2,Doctorate,Single,CA,91750,no,no,no,cellular,Selfemployeed,180635,1
827913602,50,F,4,Uneducated,Unknown,CA,91750,no,no,no,cellular,White-collar,181394,3
827913603,56,F,3,Uneducated,Married,FL,91750,yes,yes,no,telephone,Selfemployeed,173827,2
827913604,29,F,5,High School,Single,NJ,91750,yes,yes,no,unknown,Businessman,20462,3
827913605,56,M,5,Unknown,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,127473,5
827913606,49,F,4,Graduate,Married,NJ,91750,no,no,no,cellular,Businessman,187390,3
827913607,36,F,0,High School,Single,TX,91750,yes,no,no,unknown,Selfemployeed,62838,4
827913608,48,F,2,Doctorate,Married,CA,91750,yes,no,yes,cellular,Businessman,103858,2
827913609,41,F,1,High School,Single,TX,91750,no,no,no,telephone,Selfemployeed,216185,3
827913610,67,F,0,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,151277,1
827913611,22,M,0,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,52602,2
827913612,66,M,5,Doctorate,Married,IL,91750,no,no,no,cellular,Selfemployeed,79293,3
827913613,55,F,3,Doctorate,Married,CA,91750,no,no,no,cellular,Selfemployeed,141045,1
827913614,48,F,4,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,76010,5
827913615,56,F,5,Graduate,Married,MO,91750,no,no,no,cellular,White-collar,43095,4
827913616,51,M,3,Uneducated,Married,CA,91750,yes,yes,yes,cellular,White-collar,5540,4
827913617,53,M,0,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,199345,3
827913618,43,F,2,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,101521,5
827913619,61,M,1,Uneducated,Married,TX,91750,no,no,no,cellular,Govt,56876,4
827913620,37,F,3,High School,Single,NJ,91750,no,no,yes,telephone,Selfemployeed,42358,1
827913621,66,F,5,Post-Graduate,Single,UT,91750,no,no,no,cellular,Govt,177894,2
827913622,69,F,0,Graduate,Single,NY,91750,no,yes,no,telephone,Blue-collar,63174,3
827913623,21,F,5,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,65544,1
827913624,62,M,5,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,120264,1
827913625,43,F,4,Doctorate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,7521,1
827913626,68,F,3,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,56510,3
827913627,47,F,0,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,73778,2
827913628,45,M,4,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,190295,3
827913629,52,F,4,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,125258,1
827913630,39,F,1,High School,Married,CA,91750,no,no,yes,telephone,White-collar,49870,1
827913631,44,M,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,98348,1
827913632,23,M,1,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,207952,2
827913633,32,M,4,High School,Single,TX,91750,no,no,no,cellular,Blue-collar,56870,2
827913634,55,F,3,Unknown,Single,NJ,91750,yes,yes,no,unknown,White-collar,137004,1
827913635,35,M,5,Unknown,Single,TX,91750,yes,no,no,cellular,Blue-collar,27007,2
827913636,37,M,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Businessman,185931,3
827913637,70,F,4,High School,Married,IA,91750,no,yes,no,cellular,Selfemployeed,173455,2
827913638,52,M,2,High School,Single,CA,91750,no,no,yes,cellular,Businessman,227101,3
827913639,27,M,3,Unknown,Single,NY,91750,no,no,no,unknown,Businessman,107156,2
827913640,39,F,0,High School,Single,NJ,91750,no,yes,no,unknown,Selfemployeed,208158,5
827913641,27,F,0,Graduate,Single,NY,91750,no,no,no,telephone,Govt,114667,1
827913642,25,F,4,Doctorate,Married,TX,91750,no,yes,no,cellular,Retirees,85527,2
827913643,60,F,4,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,107379,1
827913644,41,M,1,Graduate,Single,CA,91750,no,yes,yes,cellular,White-collar,112398,1
827913645,68,M,4,Unknown,Single,NY,91750,no,no,no,cellular,Selfemployeed,172481,2
827913646,68,F,0,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,198806,2
827913647,71,M,0,Post-Graduate,Married,FL,91750,yes,no,no,telephone,Businessman,58361,4
827913648,67,F,1,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,167825,2
827913649,27,M,5,Graduate,Married,NY,91750,yes,yes,yes,cellular,Businessman,177886,4
827913650,57,F,3,Uneducated,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,55684,4
827913651,43,F,2,Unknown,Single,IL,91750,no,no,no,cellular,Govt,70051,5
827913652,31,F,0,High School,Married,TX,91750,no,no,no,cellular,White-collar,10248,5
827913653,30,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,50840,1
827913654,41,F,4,Uneducated,Married,CA,91750,no,yes,no,cellular,Retirees,225774,1
827913655,61,F,4,Unknown,Unknown,TX,91750,no,no,no,cellular,Retirees,227918,5
827913656,53,M,5,High School,Married,CA,91750,yes,yes,no,cellular,Govt,154942,1
827913657,40,M,3,Graduate,Single,NY,91750,no,no,no,cellular,Retirees,72170,2
827913658,53,M,5,Graduate,Single,NY,91750,no,no,no,unknown,Blue-collar,90242,5
827913659,60,M,2,Graduate,Single,NY,91750,yes,yes,no,cellular,Businessman,95755,1
827913660,55,M,0,Graduate,Single,CA,91750,no,no,yes,cellular,Retirees,156953,3
827913661,54,F,1,Graduate,Married,CA,91750,no,yes,yes,cellular,Businessman,34444,5
827913662,56,M,0,High School,Single,FL,91750,no,no,no,cellular,Blue-collar,46866,3
827913663,47,F,2,Doctorate,Single,TX,91750,yes,yes,no,unknown,Blue-collar,14306,5
827913664,39,M,2,High School,Single,NJ,91750,no,yes,no,unknown,Blue-collar,9753,3
827913665,63,F,0,Graduate,Single,FL,91750,no,no,no,cellular,Govt,54202,5
827913666,25,F,0,Graduate,Married,NJ,91750,no,yes,no,cellular,Blue-collar,192043,2
827913667,49,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Blue-collar,45585,5
827913668,30,F,4,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,104442,1
827913669,60,F,5,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,134054,5
827913670,33,M,3,High School,Married,TX,91750,yes,no,no,cellular,Selfemployeed,46731,4
827913671,49,F,0,High School,Married,FL,91750,no,no,no,cellular,White-collar,239753,3
827913672,25,M,0,High School,Married,NJ,91750,no,no,no,unknown,Selfemployeed,155824,3
827913673,32,M,1,High School,Married,FL,91750,no,no,no,cellular,Businessman,161272,4
827913674,33,M,4,Graduate,Single,FL,91750,no,no,no,unknown,Govt,58435,5
827913675,42,M,5,High School,Single,FL,91750,yes,no,no,unknown,Govt,10940,5
827913676,60,F,5,Post-Graduate,Married,NY,91750,no,no,no,cellular,Govt,137289,4
827913677,35,M,1,High School,Single,CA,91750,yes,yes,no,cellular,White-collar,82238,2
827913678,33,M,4,High School,Single,TX,91750,yes,no,no,cellular,Retirees,24322,5
827913679,21,F,4,High School,Married,CA,91750,no,no,no,unknown,White-collar,146391,2
827913680,58,F,2,Uneducated,Single,MA,91750,no,no,no,cellular,Selfemployeed,76784,5
827913681,63,F,4,High School,Married,FL,91750,no,yes,no,telephone,Retirees,97471,4
827913682,65,F,5,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,64564,4
827913683,73,F,0,Unknown,Single,FL,91750,no,yes,no,cellular,Blue-collar,11539,1
827913684,72,M,4,High School,Married,IL,91750,no,yes,no,unknown,Govt,76251,5
827913685,21,M,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Businessman,140243,1
827913686,31,F,2,Uneducated,Single,TX,91750,yes,no,no,cellular,White-collar,14234,4
827913687,63,F,1,High School,Single,NY,91750,no,no,no,cellular,White-collar,69532,2
827913688,60,M,5,Graduate,Single,NY,91750,no,no,no,cellular,Govt,166644,4
827913689,42,F,4,High School,Unknown,FL,91750,yes,yes,no,cellular,Selfemployeed,196251,3
827913690,55,F,1,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,224715,1
827913691,71,M,0,Unknown,Single,TX,91750,yes,no,no,cellular,White-collar,9422,3
827913692,64,F,1,Uneducated,Married,TX,91750,yes,no,no,cellular,Businessman,144678,2
827913693,26,F,4,Graduate,Unknown,CA,91750,no,no,no,cellular,Retirees,55359,4
827913694,48,F,1,Graduate,Single,MN,91750,yes,no,no,cellular,Retirees,215046,1
827913695,51,F,0,Post-Graduate,Unknown,NY,91750,yes,yes,no,unknown,Retirees,133564,2
827913696,28,F,4,Graduate,Married,MO,91750,yes,yes,yes,cellular,Businessman,162211,3
827913697,25,F,1,Unknown,Married,CA,91750,no,no,no,unknown,Blue-collar,109658,5
827913698,62,F,1,Unknown,Single,CA,91750,yes,no,no,telephone,Selfemployeed,120638,1
827913699,68,M,0,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,10988,2
827913700,64,M,3,Unknown,Married,CA,91750,no,no,no,telephone,Retirees,9862,2
827913701,37,F,3,Uneducated,Single,CA,91750,no,no,no,telephone,Blue-collar,126536,4
827913702,58,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,79104,5
827913703,29,M,0,Doctorate,Married,CA,90025,no,yes,no,cellular,Selfemployeed,134945,2
827913704,30,F,3,Doctorate,Married,TX,91750,yes,yes,no,telephone,Businessman,121230,1
827913705,40,F,1,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,84208,1
827913706,34,F,0,Post-Graduate,Married,CA,91750,yes,no,no,unknown,Blue-collar,142503,4
827913707,34,F,1,Graduate,Married,NY,90025,no,yes,no,cellular,Blue-collar,171866,2
